token,attribution,count
separatist,0.0625900587020981,1
highly,0.06258276599247516,3
flipped,0.06242844783995926,1
and,0.06235868320419971,96
Impassioned,0.062240975401524255,1
viral,0.06222589166053366,2
New,0.06222481389803918,7
clued,0.062198555533138564,1
it,0.062180652637677546,30
weaponised,0.06215867010501175,1
narrow,0.06214829953350421,1
explode,0.06212948882793309,1
pitchfork,0.06204531500504105,1
referees,0.062010727517181306,1
Heartland,0.06196741654344674,1
order,0.0618284618236875,1
look,0.06178680240901575,1
dumbest,0.06177043276910975,1
implausible,0.06175127954398296,1
fully,0.061743179470259806,1
religious,0.0616711658103007,8
helping,0.06165501579495286,1
ravings,0.06154288919848012,1
skepticism,0.06147848316188285,1
Reaganism,0.0613504274670588,1
aggravating,0.061345329038112066,1
Fantasy,0.061342377107136324,2
whiter,0.061288991368350955,2
faithful,0.061281761445674605,1
cry,0.06124749365848899,1
Labour,0.06124221973036837,1
ultimate,0.06124120223352579,1
animus,0.061214876520489556,1
Simpsons,0.061133138600803424,1
fund,0.061130852250386024,1
wealthiest,0.06110492354799836,1
rights,0.061086165018131695,2
Supreme,0.06108411169036748,1
televangelist,0.061020738054288544,1
40,0.061016501822556704,1
cancer,0.06082310252779572,1
illusion,0.06080777616860346,2
school,0.06074949071965167,1
accident,0.06071309888145454,1
England,0.06068905923116479,1
couch,0.06066167035005623,1
Word,0.060604079381927946,1
turned,0.06050663294018684,6
traumatic,0.06049087022924423,1
imported,0.06048570672722684,1
reproductive,0.06045094240919057,1
energy,0.06038142934135806,2
whatsoever,0.060344332629403356,1
swarmed,0.06033876175239739,1
monster,0.060266874441128285,2
ritual,0.06026543849306967,1
ignorantly,0.06025288895188452,1
Nancy,0.060242731212435716,1
frames,0.06023835997431967,1
Senators,0.06023466677406366,1
mendacious,0.060195736473246934,1
long,0.06011139620967026,1
blitzkrieg,0.060106219409147996,1
joined,0.060097274799238154,2
cycle,0.060061785119229445,1
demanding,0.060047641409214876,1
Segregation,0.060044750016729084,1
allowed,0.059988081854297014,1
go,0.05998034638223092,1
cultish,0.05996968888875241,1
morph,0.05994318557840839,1
physically,0.0598495239395905,1
thuggish,0.05984933854661537,1
coercion,0.0598000767705331,1
with,0.059777244847770264,21
billions,0.05974421093840551,1
service,0.05973399290032089,1
premise,0.0596427532595187,1
red,0.059471175175588864,2
falling,0.05944355774044066,1
bigots,0.05938201920805426,2
scapegoats,0.059375214338771555,1
concentration,0.05932965566810431,1
rush,0.059288983829308486,2
vigilante,0.05928861009982186,1
fading,0.05927559300314115,1
gendered,0.05915282199305564,1
understands,0.05908304814112036,1
Everything,0.05891221364133357,2
nonetheless,0.05847345941896707,1
increasingly,0.05841733857651343,2
annihilating,0.058348086660305255,2
Anti,0.05833094937293154,3
Hill,0.05832791088055781,1
Parent,0.05830241466609239,1
Betrays,0.058231741071950414,1
parasites,0.05821952931451957,1
rates,0.05821236400321666,1
His,0.05813681565987038,1
providing,0.05811826648233052,1
Foreign,0.05811589445942283,1
pedophilia,0.058079165451016025,1
conceal,0.05805091623491198,1
haunting,0.05800602227591922,1
persons,0.05784271511835563,1
exaggerating,0.057833470206615514,1
irony,0.057825036885705894,2
endure,0.05768244695869553,1
diligence,0.0575613247091311,1
juggernaut,0.057537912097510566,1
dystopia,0.0575279906648898,1
fantasies,0.05743722874176131,1
always,0.057369807156305117,2
onesiderism,0.057347810746678184,1
boring,0.05732444934620053,1
actor,0.05731227861165931,1
scream,0.05730264409735272,1
contract,0.057293130383756975,1
sense,0.05727808066289261,2
Valley,0.05726689546637265,1
fringe,0.05724653973516522,2
everyone,0.0572427443505632,1
zealot,0.057236130348263366,1
ordeal,0.05717458274310475,1
lost,0.05714736080026983,3
Principled,0.05712767585925104,1
discourse,0.05712017059895902,1
accusing,0.05701208775814814,1
Also,0.05700555886618359,1
are,0.05698300484989738,19
been,0.05697923998917331,16
counterfeit,0.0569673044562209,1
shyster,0.056890846437703556,1
suspiciously,0.0567636955691466,1
systemic,0.05672999723804828,1
such,0.05665451271023586,2
Are,0.056555452788631964,2
Consistently,0.05654234862612584,1
warmth,0.05646949997156101,1
bully,0.05644253776456294,1
employees,0.0562311387507995,1
experts,0.056184453602786226,3
gladly,0.05616714909722822,1
Kids,0.056060521998572484,1
mention,0.05603901271494663,1
Veteran,0.05603560539415405,1
attempts,0.05597128732719587,1
newborns,0.05596957883836594,1
Ocasio,0.05595862636044298,4
Planned,0.055942520132394466,1
call,0.05587437429560643,2
as,0.055743741288369765,33
hackers,0.05567213808845165,1
hiding,0.055656887081408105,1
agendas,0.05563719666967267,1
machinations,0.05560793057223497,1
crisis,0.05552811968803291,2
entertainer,0.05552475153952224,1
You,0.05548947412202556,2
reject,0.0554670361184119,1
Terrorism,0.05538922990792863,1
least,0.05537984337195446,2
despise,0.05533243738476464,1
Thus,0.05529275590754771,1
either,0.05528751779069021,1
medieval,0.05528506623410713,1
Oval,0.05521815592320076,1
roiling,0.05518047985835998,1
aims,0.0550742471654551,1
missionary,0.05493529416226735,1
nuts,0.05489475302756547,2
come,0.05486251048635738,1
inclined,0.054849954756958266,1
rejecting,0.05483869953347702,1
wants,0.054798846933279924,4
paranoid,0.054627532425135975,1
point,0.0545095156239811,4
don,0.05450148272881776,2
head,0.05444972114759451,1
insouciance,0.054436429338457513,1
restrict,0.05442869629501298,1
embarrassment,0.05437904340260819,1
swamp,0.05437014987263527,1
cakehole,0.054358816155278655,1
distortion,0.05435450910119242,1
Hostage,0.054275532523152294,1
constituents,0.05424845901177983,1
by,0.0540982866570569,17
pretty,0.05402848325574503,2
whiny,0.05402618856814886,1
masks,0.054021071598094585,1
up,0.053959593614147046,8
knows,0.05395211012160315,1
neocons,0.053911262577028614,1
riffraff,0.05388172335122801,2
Obamacare,0.0538813414904149,3
organised,0.05378434723189137,1
Joker,0.05373754541588641,1
stupidly,0.053699431877344474,1
one,0.053506682681034756,6
those,0.05348496184421072,6
indifference,0.053383710916732316,1
arguably,0.05337201011141298,1
throwing,0.0532917160867349,1
killer,0.05326257716926967,1
Move,0.05323391992367238,1
destabilise,0.05318956936080305,1
modern,0.0531753557517073,2
scare,0.053093532550486516,1
Kutcher,0.053087705253271895,1
slashing,0.05300974385373917,1
hicks,0.053009554994754494,1
might,0.05297781025940411,1
Nationality,0.05288443855563537,1
charter,0.05287608213121948,1
Mayor,0.052803662308298666,1
audience,0.052754555008576655,1
Tucker,0.052714430515332665,1
secret,0.052692793986072156,2
overstayers,0.0526336240130867,1
darlings,0.05260321021119459,1
rabid,0.052557696335524436,1
quotient,0.05255475357379548,1
Ronald,0.05252638117588574,1
conflicted,0.05251938191768359,1
Reagan,0.05244646476591296,1
Establishment,0.052382863726594356,2
justify,0.05223055611275735,2
lacks,0.05221923879425442,1
embodiment,0.05220403857730222,1
minorities,0.052075538837548875,1
forever,0.05207443149267974,1
bullcrap,0.052020790668576886,1
adaptations,0.05201582072841378,1
silly,0.051988590563595505,1
becoming,0.05189239856221247,1
sins,0.051850496064812776,1
proliferates,0.05182518890842403,1
segregationist,0.05180137567172437,1
plausible,0.051739790539210816,1
crazy,0.05168419905037665,1
funneling,0.051682953946369035,1
useful,0.051676319578359324,1
bestowed,0.051469817596075634,1
tossed,0.05139521317201836,1
authoritarian,0.05135259159268937,4
apologizer,0.05122702051312965,1
fights,0.05102405986364755,1
identitarian,0.051013587404792345,1
construction,0.051006802951564345,1
elected,0.050869882871029296,1
loud,0.05085350412389468,1
Their,0.050749650170877555,1
affected,0.05072284173561026,1
Nations,0.05068240342677941,1
Twitchy,0.05066454925988309,1
aggressive,0.050578594540671824,1
cabal,0.05050289832239737,3
off,0.0504391368146481,4
washed,0.05042782557203131,1
putting,0.050399082222095395,1
ameliorate,0.050392150308208414,1
millionaire,0.05038928031948029,1
despised,0.05036395624369555,1
wax,0.05026680550306883,1
them,0.050196200540101675,3
billionaire,0.05017782669070865,1
Boris,0.05002478556523502,1
produced,0.04996436346346874,2
wokesters,0.04991150947922115,1
endorsed,0.04984085921521917,1
Cruel,0.04978159495173911,1
D,0.049449448322486045,2
generous,0.04931841080736091,1
increased,0.049268655069236424,1
blasting,0.049225682100730736,1
Ben,0.049099641369563865,1
swastika,0.049083034619798314,1
capstone,0.049082147715606025,1
frisk,0.04884716598713423,1
challenging,0.0487692997552422,1
feel,0.0487459783440967,1
wearing,0.04850077325814335,1
nothingism,0.048402441194561295,1
student,0.04840094959608124,3
fact,0.04834431883213596,2
2007,0.04829005384165723,1
rip,0.048264863559126736,1
odd,0.04816956119235461,1
should,0.04812801520698637,3
engaged,0.04808719713923547,1
murders,0.04807158715047091,1
launch,0.048036057232949174,1
thus,0.047936718838625304,1
Rule,0.04792511579743915,1
mother,0.047841254843657394,2
lucrative,0.0477532960024606,1
Bunker,0.04758715501550908,1
voter,0.047546434623297294,2
stopped,0.04737810355698891,1
immigrants,0.047324615652578866,4
why,0.047201706452654923,3
followers,0.04719930658888151,1
enjoy,0.047150589184552366,1
taunt,0.04713122639471237,1
stop,0.04706531332098839,2
devaluing,0.047008884598795875,1
intersex,0.046932871065857744,1
issue,0.046910118684527546,2
sclerotic,0.04690030888399266,1
blame,0.046865368054295024,1
abandoning,0.04664040105688427,2
wagging,0.0465140634105783,1
certainly,0.04651158312100635,1
Deal,0.046452829782013254,2
tyrannical,0.046449516354924524,1
provocateur,0.046426629149149475,1
trotting,0.04635271504159432,1
sexualization,0.04633328148023322,1
terrify,0.04630574839554309,1
greater,0.04630032295150231,2
totalitarian,0.04624598752307134,2
vitriol,0.04620256387763647,1
plutocrats,0.046150485956571875,1
women,0.04599927346981081,6
steps,0.045970780945084444,1
abuses,0.0458712359661099,1
Nazis,0.045800969915506216,1
Month,0.04560296705608655,1
however,0.045519863201944934,3
educating,0.04548543348534603,1
otherwise,0.045384103432395385,1
obsequiously,0.045348939596450595,1
because,0.045145981999184,8
minds,0.04507324666916445,1
teens,0.045017310705804774,1
Keon,0.044995576344203515,1
through,0.044910569717024146,1
unpatriotic,0.04488845235296714,1
grave,0.04486279003720847,1
truthers,0.04484845778077043,1
arbitration,0.044845371499259074,1
threats,0.044816628672975395,2
steamrolled,0.04465145986796637,1
immigrant,0.04456192215001028,1
lookalike,0.044551536363159394,1
howling,0.04453247065370461,1
Anyone,0.044473352265881574,2
moral,0.04444547004686401,1
signing,0.044155814185780635,1
toady,0.04405962950148432,1
socialism,0.043977863178887654,1
manufacturers,0.04393609699741752,2
uncaring,0.0439342415833267,1
restrictive,0.04391784042366069,2
unbridled,0.04387187126622714,1
worryingly,0.043747714359638736,1
Certainly,0.04359061310067779,1
seeing,0.043560856560461055,1
lovers,0.04345082041073714,1
eating,0.04344867647421571,1
heat,0.04341517402857825,2
lowering,0.04332929473198445,1
populism,0.04330884313466373,1
bursting,0.043300804032608116,1
lump,0.04321305647278719,1
weaponizing,0.043156130311099654,1
founding,0.04311057451515411,1
incredible,0.0428593618213148,1
idiot,0.04283858238956891,4
deepest,0.042788581999679456,1
way,0.04278416459381701,6
also,0.04265475520263252,12
grisly,0.04258145810093873,1
educated,0.04253777230781888,1
fundamentalism,0.042527226432548935,1
admitted,0.04250466898513723,1
infomercial,0.04246217971889068,1
bring,0.042430492314090955,1
businesses,0.042248593328692574,1
malfeasance,0.04221011275846175,1
challenged,0.04212061735698275,1
Saudi,0.04210600610311576,1
virus,0.04202340691188682,10
for,0.04199123773777612,45
everything,0.04197376263628075,6
mentioning,0.04195553663590927,1
feigning,0.04195516967478235,1
DACA,0.04195271264496092,1
riddled,0.04168750355440777,1
stand,0.041669298410085626,1
en,0.041559312763664556,1
overtly,0.041529655050136546,1
Trans,0.04148041538393928,1
choice,0.04122693974970754,3
giving,0.041192727752593306,1
erase,0.040713289008511545,3
non,0.04054637223695158,2
sniping,0.040484199458513316,1
middle,0.040258216888880635,1
health,0.04020341693677662,5
sons,0.0401724202737058,1
away,0.04013144302185727,2
emitting,0.040022291811999774,1
violated,0.03994845063105203,1
Unity,0.039614773781139444,1
aftermath,0.039547912072458474,1
disingenuousness,0.03943078844271231,1
acquittal,0.03938928675494294,1
lure,0.039351352806551144,1
Yep,0.03933249563501486,1
narcissist,0.039319615138954,1
perpetration,0.03926964261654502,1
publishers,0.03921700906670683,1
worsened,0.039072617596006484,1
Lives,0.039060064120991965,2
Tom,0.03862839682463842,1
afflict,0.038518488797228266,1
affront,0.038455439046348364,1
half,0.038444877292504176,1
Another,0.03842251676588201,1
losers,0.03837200343176792,1
Utterly,0.03832666032410529,1
virtuous,0.0382353689853754,1
tens,0.03820754871103317,1
sweet,0.03814107725315506,1
fling,0.0380195596937291,1
radicalized,0.0376841940102624,1
terroristic,0.03743096150407235,1
new,0.03738754464737429,4
Saved,0.037182255985737114,1
though,0.03705720895804553,3
pundit,0.03703809028626136,1
condemnation,0.03703435590017828,1
president,0.0367757132532997,8
policy,0.03674733882200963,4
argument,0.03625009044653341,1
needling,0.03608094244389384,1
enough,0.03605525306601561,3
compelling,0.03585385023971359,1
same,0.0357107444078369,3
infamous,0.035568165459257416,1
battle,0.035538740545856935,1
I,0.035519472145480006,3
returns,0.035476251820603294,2
not,0.03546428385517085,21
little,0.03544208011423317,4
feminists,0.03541978735426701,2
despite,0.03540887181414563,3
slimy,0.03540053678039271,1
faster,0.035163947131324494,1
technocratic,0.03513280978340562,1
reaffirms,0.034903449375191055,1
Furthermore,0.03483519282273079,1
amnesty,0.03470933732788547,1
patronage,0.034701572917357364,1
bogglingly,0.03468803411323585,1
abruptly,0.03465526782684947,1
comical,0.034597418847159944,1
bang,0.03454941754806944,1
without,0.03453440136215863,4
there,0.03404668182475378,6
if,0.03403190865297223,3
lecturing,0.033863512560778956,1
durable,0.03378697463807289,1
Americans,0.033709224909125694,10
bothsidesism,0.03357162319338534,1
shopworn,0.03354263714743078,1
A,0.03353644187058018,5
stocking,0.03334004329816294,1
century,0.033316059208399924,1
bumblings,0.033248802299498205,1
vandalism,0.033177742124068633,1
believes,0.033099482344854665,1
real,0.033061205185725175,1
eye,0.032888000083597185,1
bribery,0.0328877972988042,1
shovels,0.03280935680617683,1
Ashton,0.03271667790663951,1
illegitimate,0.032598633028156576,1
cheats,0.03249137526817228,1
Brooklyn,0.03248640626936291,2
Constitution,0.03226705211045941,4
rave,0.032260021533135064,1
gaslighted,0.032204773337415664,1
expert,0.03220362230148515,1
reluctant,0.032181463606215543,1
activist,0.03214946728744599,6
toyed,0.03214305426807182,1
admirable,0.03213940451080662,1
Chinese,0.03213365311089354,2
Earlier,0.031905060691907156,1
executed,0.03183033280359841,1
Two,0.0314181737547345,1
eugenicists,0.03138320273278246,1
News,0.031178437675036072,3
butt,0.031042442890276835,1
orthodoxies,0.031031276359650615,1
advert,0.030920759546346183,1
Demagogue,0.030778004861906134,2
exploited,0.030753196501671014,1
penalty,0.03065847537069874,1
brainwashing,0.030639918204000686,1
results,0.030575332123114148,2
facade,0.030318649812530473,1
tweeted,0.030314816629803846,1
eliminating,0.030284142791406874,1
arrogant,0.030116852714645898,1
Womxn,0.030083227274398657,1
job,0.03007142017343097,3
gives,0.029690941080725983,1
suburbs,0.02947523837673268,1
oxygen,0.02939329768316636,1
miscarriage,0.029295396312712225,1
officials,0.029246886754124905,4
theatrical,0.029043454474737065,1
comprehensively,0.02903089500330156,1
correctness,0.02899854794261436,1
dehumanized,0.02868014557160418,1
Jurassic,0.028441454716937178,1
expect,0.028438432033686675,1
voters,0.028413331191022954,1
mercenary,0.028312359385352488,1
midst,0.028087892685891697,1
presidenting,0.028069440383360626,1
plummeting,0.028047797447000877,1
charming,0.027958440504062942,1
smack,0.02767824451219532,1
suicidal,0.02756563602960391,1
erupted,0.02750819310928862,1
spinning,0.027350856218515553,1
moment,0.02733423850453874,3
believed,0.027243769386646723,1
defense,0.02710897185953662,1
would,0.02707806102910022,6
cradle,0.026632136343743475,1
students,0.02640080138557702,2
across,0.026384446791910404,4
Choice,0.026353341983425756,1
insulate,0.025913325080305465,1
excess,0.02588833040856223,1
whipped,0.025860345756626598,1
liar,0.025783145551987255,1
era,0.025670409956127023,2
outrageously,0.02560045610271877,1
maniacally,0.025481634864492203,1
high,0.025471652646885303,1
crude,0.025347243497895258,1
regarding,0.024955764412747626,1
Department,0.02475344441235373,2
wimpiness,0.024568685398891506,1
ve,0.024243351579282767,1
club,0.02407726238929543,1
Ideas,0.02377458862689544,2
killed,0.02332199221861718,4
immoral,0.023309074556346142,1
cost,0.023256923211139733,1
education,0.022870863327313074,2
struggle,0.022725704719593485,1
attacks,0.02250506028194934,4
well,0.02239303644460852,3
trolling,0.022059753693194666,1
abortions,0.0220435722061378,1
vaccines,0.022033787942787847,2
called,0.021372366939770505,16
whom,0.021069151339462255,3
excusing,0.020599197548869977,1
George,0.020286013386508928,2
has,0.020276336655773504,18
expansion,0.020249722423889376,1
smart,0.020249248209195655,1
than,0.020096431668290848,5
do,0.01974820200632609,6
supporters,0.01897852766201405,4
economic,0.018934623837378987,2
United,0.018572216562716848,5
better,0.018510349070715894,3
fetuses,0.017629505664439174,1
affordable,0.01744366606261569,1
galvanize,0.01743245920151341,1
provisions,0.017183114781600405,1
shouting,0.016960836721097345,1
Warren,0.016817638180294022,3
realization,0.016703194310255944,1
tear,0.016601766153734508,1
rants,0.016462663891969098,1
where,0.016348294219763367,2
coupled,0.016216335175778543,1
limited,0.016202804651942,1
advocates,0.016140688372485536,4
York,0.015477500854936186,2
will,0.015241331701694994,11
have,0.015236739705839681,20
states,0.014463379581055077,2
since,0.014173649320281742,2
Student,0.013351115675564424,2
Although,0.01319554757164461,1
National,0.012941971292759535,2
MN,0.012832757283196381,1
regenerates,0.012825699819877289,1
entrants,0.012758062458887161,1
BunkerBoy,0.012393484996015287,1
legal,0.01171710481090861,2
jobs,0.011567669502631925,2
Texas,0.011482806206508074,3
TV,0.01135789407711258,1
Harris,0.010666011567146548,2
blubbing,0.010249106233394617,1
discord,0.010218477977276416,1
presidential,0.010158572654906918,2
experiments,0.01015171131479369,1
fire,0.009784814869273425,3
can,0.008078655031218879,4
against,0.00794976994968002,10
biggest,0.006363881036365024,2
snuck,0.006209728212482133,1
used,0.005273435816714252,2
using,0.005246883416002532,2
opposite,0.005172474751443119,2
bills,0.004747665766216549,3
here,0.004599518057255777,2
voted,0.004582910058659871,2
Barrett,0.004494262998184589,2
me,0.003934121602385321,2
air,0.0010818569140377925,2
own,0.000634808446147187,3
reform,-3.2816082720853644e-05,3
more,-0.00010340850028444162,4
forces,-0.00031164802835612765,2
in,-0.00040551290218444517,41
indictment,-0.0009410039294385567,2
Florida,-0.0010869628741669117,3
last,-0.0019303121942657042,3
known,-0.002240267750071216,4
were,-0.002364772716834971,2
from,-0.0025626851739081846,14
had,-0.0030901673657583776,3
expected,-0.0036942629467187765,2
scores,-0.0040684871995562534,1
attack,-0.004515983152648205,7
cosmonaut,-0.00458499007237525,1
U,-0.004973238780058077,11
astronaut,-0.005029251051803456,1
shortly,-0.005125521663490931,1
care,-0.005294435943452885,5
California,-0.005374962073665699,2
arrests,-0.005877302194047635,1
financial,-0.005998852509562842,4
prospects,-0.006405912345627325,2
46,-0.006682309824862401,1
Times,-0.00730048502760966,2
Indian,-0.007876263833200748,1
plans,-0.007940791321861682,4
law,-0.008535839939753168,2
tribe,-0.009199797521181984,1
aren,-0.00932130283912434,2
still,-0.009611845309512607,2
participate,-0.009900994443647263,1
require,-0.00993677622811795,1
Derek,-0.010060896576744192,1
waiver,-0.0103183696840793,1
end,-0.010586830774322695,4
policies,-0.010654904507238019,2
less,-0.010936528426736425,2
many,-0.011606360174921735,6
China,-0.011608686709352894,3
Taylor,-0.011824010686495494,1
formal,-0.011849753621738096,1
week,-0.012823570840465858,9
win,-0.013184693763151983,1
worries,-0.013196031941723174,1
April,-0.013198615688284253,1
European,-0.013459089012944235,1
Kentucky,-0.013754744280891839,1
Pittsburgh,-0.013756199972099283,1
other,-0.013906980181533286,3
Louisville,-0.014076248195639619,1
sign,-0.014187627157886538,3
background,-0.014414871345581856,1
nearby,-0.01454879248299908,1
compiled,-0.014990051276891559,1
online,-0.015024465519920802,1
Medicaid,-0.01506972484284265,2
clashed,-0.015144743752945647,1
lawmakers,-0.015360896893811107,2
initially,-0.01622420437625897,1
Police,-0.016301540356838954,1
26,-0.01631082556310816,1
gas,-0.017014189790529956,2
any,-0.01706508687805858,7
House,-0.01712368097671303,6
Among,-0.017239300401801966,1
18,-0.017529059489702445,1
leader,-0.017792032436924704,1
parade,-0.018482274567976256,1
news,-0.018588506766124523,1
Equality,-0.018661458086379482,1
Pompeo,-0.01868800380865362,2
required,-0.018693135248225818,1
Seattle,-0.01883270705252058,1
charges,-0.01887127038434273,1
requirements,-0.018988226000075034,1
mortgage,-0.019484191559031153,1
showed,-0.020298320238173396,3
Act,-0.020809799646340808,3
church,-0.020866479047590186,1
equality,-0.02104455090274275,1
success,-0.02106063127690654,3
Protests,-0.021455881880023443,1
Committee,-0.02173331620236782,1
show,-0.02179477163886181,2
later,-0.021934563912401388,2
take,-0.021984504453830506,3
federal,-0.022274709957637712,3
key,-0.022504355914733577,2
Vice,-0.022625521568456642,1
issues,-0.022628191034489323,1
global,-0.022636362054360842,1
27,-0.02273932099975895,1
Guttmacher,-0.02315142381608849,1
assessed,-0.023154323555830778,1
oil,-0.023636343816622187,1
deaths,-0.023916929887459585,1
3,-0.024202454308960494,1
uploaded,-0.024341896741410237,1
passed,-0.025514874375851218,1
national,-0.025524974341943556,4
Kurdish,-0.026129752111658584,2
addressed,-0.02634350205612185,1
officers,-0.026489524082117428,3
23,-0.026733062853573412,1
thousands,-0.0267435995437507,1
Countering,-0.02695312975055446,1
Tapper,-0.027184419428540187,1
centre,-0.027301936089152136,1
Let,-0.027609311438510965,1
topped,-0.02800727420169063,1
on,-0.02833314789154403,33
celebrated,-0.028449711466539577,3
particular,-0.028675347439902205,1
France,-0.028855315936212364,1
Sanders,-0.02895021574004453,3
role,-0.029077546736403326,1
unrest,-0.029348324350658015,2
nature,-0.029939032540029505,1
minute,-0.02997970121602954,1
taxes,-0.030164266184189926,1
ordered,-0.03027517457256742,1
constitutes,-0.030573392118120945,1
offered,-0.030795417746315546,1
influenced,-0.030874532253036213,1
Commissioner,-0.03088900434917344,1
bar,-0.030991094375136925,1
sector,-0.030996123031876873,1
Gen,-0.031004543039050453,1
identified,-0.03107430380231059,1
paving,-0.031192864380390477,1
threat,-0.031228168752442692,2
suspend,-0.03162173836036811,1
society,-0.03162578490553675,1
Floyd,-0.03163329692463416,2
top,-0.03172579223957241,3
Demonstrations,-0.03182460238298763,1
500,-0.031875914061119386,2
prosecutors,-0.032048069470308416,1
ideas,-0.03205010424884354,2
restrictions,-0.032497767600555956,2
Say,-0.03252044734565351,1
joining,-0.032561797511023394,1
ring,-0.032612786957278754,1
cancel,-0.03263535804577183,1
pupils,-0.03272497848348563,1
contains,-0.032782495963388086,1
procedure,-0.03286538188393412,1
photographer,-0.03294142587369516,1
information,-0.03296946163174887,1
responding,-0.03311462231516286,1
police,-0.033167305094763094,10
leading,-0.03329026279730543,2
Tokyo,-0.033750141467294235,1
considered,-0.03399796152307738,3
members,-0.03414899398103924,3
day,-0.03430897432432494,1
resignation,-0.034322133391551185,1
President,-0.0346002468294344,12
wealth,-0.034938816528852654,2
declaration,-0.03539699441049945,1
at,-0.035523509741153016,12
coverage,-0.03573540571628882,5
others,-0.03581519745501063,1
persuade,-0.035870383682266596,1
according,-0.036183790216521586,5
stimulus,-0.03634466773807851,1
Ruth,-0.036490675478271596,1
announced,-0.03651900926904898,2
play,-0.03664026995283521,3
recently,-0.03683187633819158,1
Cable,-0.03688719219386102,1
Francisco,-0.03694598758846368,1
advisers,-0.03704267341114457,1
former,-0.03737668380732602,5
Sports,-0.03738384965673458,1
imperfections,-0.03759796764469615,1
economy,-0.03786347270555072,4
both,-0.03786740754423604,1
first,-0.03791950162947202,7
area,-0.038223596442173956,2
or,-0.03826303680962986,9
surprising,-0.038264813331569336,1
Institute,-0.038372370933300017,1
spokeswoman,-0.03839500717653405,1
travel,-0.03846053419774686,3
unalterable,-0.03854502143552764,1
obtain,-0.03860030523126442,1
Calls,-0.038766207254060325,1
modeled,-0.03881753089789634,1
downplayed,-0.038980448691195546,2
Saturday,-0.03947071436961606,5
toward,-0.0397027950244676,3
actress,-0.039802191523336077,1
plan,-0.03987681654920008,2
part,-0.03994767597733475,1
comments,-0.04012357358389271,1
country,-0.04043572555864893,2
sufficient,-0.04046353465789165,1
gap,-0.04049361051790401,1
difficult,-0.04054521025730236,2
characterizing,-0.04078324250106615,1
likely,-0.04088632028670752,5
Louisiana,-0.04090310591689642,1
after,-0.0409556391942896,9
proposals,-0.04099640387591927,2
Glenn,-0.041036551154227746,1
debt,-0.041101178544879935,2
extraordinary,-0.04115276957224021,1
training,-0.04119770605571536,1
currently,-0.04185517012380211,1
dad,-0.0420421842405631,1
Olympic,-0.04204422858182642,1
observed,-0.042136654405465636,1
King,-0.04223480053686567,2
Olympics,-0.04236176363240245,1
declined,-0.04236446154596826,1
explained,-0.04249601533808438,2
month,-0.04254841873643082,2
approved,-0.04256892682691911,1
current,-0.04264597162969116,1
David,-0.0426939247972787,1
universal,-0.04307937290261521,1
Bezos,-0.04319715295074124,1
due,-0.04344013487022466,3
ban,-0.04348632955979038,3
including,-0.043625307795951127,9
analysis,-0.04372209562601528,1
apologized,-0.04373402177158616,1
common,-0.04383239317281004,1
granting,-0.04388797948743771,1
followed,-0.04476683884373253,2
Khamenei,-0.04481811755507935,2
wounded,-0.04495149107467652,1
Gorsuch,-0.04511221901571144,1
Post,-0.045247028944392954,1
backing,-0.04571380253489228,2
citizenship,-0.04573662427284617,1
services,-0.045770781329614235,1
Derrick,-0.045785921700753254,1
access,-0.04584656866556786,2
down,-0.045987151184070846,3
supporter,-0.04619520437768976,1
provides,-0.04620769169215439,1
provide,-0.04622926359061537,1
Boeing,-0.04637286261824969,1
notion,-0.046457022799754506,1
Cartwright,-0.04677620599505546,1
characterized,-0.04688197543148438,1
case,-0.0472460300758218,2
rework,-0.04780458521116799,1
name,-0.04780872667037797,1
University,-0.04781223249979251,1
focus,-0.04806284628085068,1
On,-0.0480904071417361,4
merchandise,-0.04809302451451791,1
62,-0.04824881837030448,1
WSMV,-0.04862280690534415,1
clear,-0.04871327755901814,4
newspaper,-0.04875585763144641,1
most,-0.04894257226127745,5
featuring,-0.048975714637128735,1
legislation,-0.04907356151405674,2
concern,-0.049099983725993036,1
things,-0.049653115992416216,1
return,-0.04969088378616498,1
eight,-0.04973691002367279,1
nomination,-0.05066552694230277,3
funds,-0.05071610911661939,1
CBPP,-0.05074846905269474,1
wildfires,-0.05094779687039406,1
year,-0.051076921439028436,5
Michael,-0.0510781228130196,1
accusations,-0.05129031032379013,1
Carlson,-0.05135465867467152,1
candidate,-0.05142601901147155,1
Amendment,-0.05145676350879423,1
Kadlec,-0.051717276470349245,1
rejected,-0.05174331020422573,1
E,-0.051866740789459666,1
voice,-0.05196889543885463,1
Electoral,-0.05206453663631076,1
1619,-0.05216201214277058,1
view,-0.052274921776031394,1
Cortez,-0.05234663333968449,4
Miller,-0.052458757291383364,1
questioned,-0.05245995648811733,1
around,-0.052497010120893216,1
mailed,-0.052520794438891946,1
depending,-0.05259846233639549,1
platform,-0.052668426013961586,1
number,-0.052841551734551816,7
protest,-0.053014765103074214,1
references,-0.05307256581852955,1
Ernst,-0.05315743260584405,1
2050,-0.05327829119392303,1
breaks,-0.05330252852736889,1
rooted,-0.053469350526509696,1
Biden,-0.05354471530066238,11
commissioner,-0.053831817695513456,1
widely,-0.053937609918587176,1
candidates,-0.05417824183918584,1
wait,-0.054187197384570444,1
supported,-0.05427462473687797,1
major,-0.05432249573071089,1
amid,-0.054435941038213094,2
London,-0.054470670199983244,2
